stem_id,folder,filename,sitename,work_path,fps,shot_id,track_id,worker_key,frame_idx,timestamp_s,x1,y1,x2,y2,conf,blur_score,task,ScoreC,Confidence
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,42,5,1_VID_20231026_123736025::5,3250,108.29520738772648,99.0303192138672,620.535888671875,366.2373962402344,1067.114990234375,0.8946062326431271,981.6451390648496,DEM,5.0,0.41
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,43,5,1_VID_20231026_123736025::5,3308,110.227860319569,130.7209930419922,595.4796142578125,450.5042724609375,1052.323486328125,0.8695935606956481,884.5295952248574,DEM,3.0,0.5
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,43,2,1_VID_20231026_123736025::2,3313,110.39446833093471,520.7283935546875,369.37255859375,791.1981811523438,1026.5,0.876700162887573,958.4218013736388,DEM,3.0,0.69
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,44,5,1_VID_20231026_123736025::5,3409,113.5933421491568,106.21720123291016,553.2776489257812,400.4900207519531,1037.747802734375,0.8950065970420831,902.8600197566524,DEM,4.0,0.57
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,44,2,1_VID_20231026_123736025::2,3432,114.35973900143917,488.8240661621094,319.7174377441406,773.28125,1014.7479248046876,0.8948182463645931,895.2314890946415,DEM,3.0,0.71
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,50,5,1_VID_20231026_123736025::5,3637,121.19066746743422,177.3103485107422,615.6802978515625,456.255615234375,1066.6461181640625,0.857609272003173,840.5585087963743,DEM,4.0,0.49
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,50,2,1_VID_20231026_123736025::2,3658,121.8904211151703,569.935302734375,548.4317626953125,852.8004760742188,1036.3350830078125,0.8901903033256531,811.9944919488458,DEM,7.0,0.59
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,51,5,1_VID_20231026_123736025::5,3730,124.28957647883686,190.4594116210937,325.4057006835937,446.7740478515625,1081.0760498046875,0.916728675365448,777.9657216062883,DEM,3.0,0.8
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,53,2,1_VID_20231026_123736025::2,3813,127.05526946750804,518.849853515625,578.6784057617188,853.80908203125,1058.652587890625,0.8401854634284971,609.3301135809279,DEM,4.0,0.55
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,53,5,1_VID_20231026_123736025::5,3860,128.62138477434593,120.54190826416016,345.8780822753906,447.2867736816406,1092.0335693359375,0.9160818457603452,590.0730590685603,DEM,3.0,0.79
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,53,2,1_VID_20231026_123736025::2,3903,130.0542136720912,527.0192260742188,577.58203125,872.9511108398438,1050.2576904296875,0.90952181816101,621.2912299098051,DEM,4.0,0.58
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,53,5,1_VID_20231026_123736025::5,3950,131.6203289789291,123.02012634277344,339.063720703125,456.5806274414063,1087.340087890625,0.924159824848175,591.2548693014538,DEM,3.0,0.82
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,53,2,1_VID_20231026_123736025::2,3993,133.05315787667442,548.4103393554688,521.9583740234375,880.4102783203125,1047.283203125,0.910700500011444,704.0771904699304,DEM,6.0,0.59
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,57,5,1_VID_20231026_123736025::5,4140,137.95143341082698,148.3213653564453,327.11187744140625,473.3453979492188,1075.549560546875,0.930015921592712,896.9674344124403,DEM,3.0,0.82
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,57,2,1_VID_20231026_123736025::2,4177,139.1843326949334,464.0142517089844,510.6276245117188,849.1941528320312,1053.4281005859375,0.915881514549255,909.5156781257012,DEM,7.0,0.63
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,58,2,1_VID_20231026_123736025::2,4224,140.75044800177128,544.7218017578125,510.3908996582031,872.3700561523438,1051.87646484375,0.9166229963302612,936.5871324744204,DEM,7.0,0.63
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,58,5,1_VID_20231026_123736025::5,4259,141.9167040813314,158.26206970214844,353.3056030273437,479.2515258789063,1098.5849609375,0.924637794494628,915.222562384452,DEM,3.0,0.83
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,59,2,1_VID_20231026_123736025::2,4329,144.2492162404517,637.3067016601562,579.9979248046875,945.2919921875,1100.2646484375,0.927366018295288,1000.2169049377352,DEM,7.0,0.65
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,59,5,1_VID_20231026_123736025::5,4334,144.4158242518174,155.47352600097656,365.5899353027344,478.5632019042969,1113.28173828125,0.92796915769577,864.8240944221379,DEM,3.0,0.83
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,60,5,1_VID_20231026_123736025::5,4465,148.7809541495996,130.9447479248047,409.9641723632813,456.6220703125,1153.278564453125,0.919355809688568,873.9392823850509,DEM,3.0,0.82
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,60,2,1_VID_20231026_123736025::2,4485,149.4473861950625,474.9991149902344,564.5772094726562,815.1480712890625,1125.027587890625,0.912539720535278,857.6410051874122,DEM,5.0,0.62
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,61,2,1_VID_20231026_123736025::2,4613,153.7125512860253,474.3864440917969,594.0829467773438,807.5045776367188,1108.4156494140625,0.917740404605865,869.1259234632986,DEM,7.0,0.64
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,61,5,1_VID_20231026_123736025::5,4616,153.81251609284476,137.68524169921875,404.6657104492188,460.8895263671875,1150.326904296875,0.912932813167572,960.6941726277576,DEM,3.0,0.81
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,62,5,1_VID_20231026_123736025::5,4710,156.94474670652053,101.34884643554688,404.0083618164063,454.5745239257813,1145.6212158203125,0.90930426120758,873.1614938575843,DEM,3.0,0.8
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,62,2,1_VID_20231026_123736025::2,4739,157.91107317244175,439.5169677734375,643.5626831054688,697.919921875,1133.84912109375,0.8958808183670041,971.793091450478,DEM,5.0,0.59
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,63,5,1_VID_20231026_123736025::5,4757,158.51086201335843,89.1676025390625,413.9877624511719,417.2852783203125,1178.698486328125,0.9278966784477232,970.2005347529872,DEM,1.0,0.8
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,63,2,1_VID_20231026_123736025::2,4795,159.777082899738,485.865234375,645.6215209960938,750.129150390625,1148.9852294921875,0.8969684839248651,968.450214945871,DEM,5.0,0.61
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,64,2,1_VID_20231026_123736025::2,4826,160.81005257020553,516.0582275390625,646.48291015625,782.0692138671875,1135.261962890625,0.8862288594245911,883.006446508856,DEM,5.0,0.58
1_VID_20231026_123736025,1_26102023_SiteA_Building1,VID_20231026_123736025.mp4,SiteA_Building1,data/videos/1_26102023_SiteA_Building1\VID_20231026_123736025.mp4,30.01056167115605,64,5,1_VID_20231026_123736025::5,4876,162.4761326838629,103.2217254638672,414.7767333984375,421.1301574707031,1189.386962890625,0.9285650253295892,879.2448784517185,DEM,3.0,0.78
